seed,scenario,depth,step,arrived_cum,arrivals_step,queue,avg_wait_step,reward,cum_reward,AI_step,phase,green_duration,active_vehicles
42,Baseline,0.0,2640,707,0,6,14.285714285714286,-0.26697832216274137,-377.36044798276197,0.6291,2,49,7
42,Baseline,0.0,2700,719,0,10,57.2,-1.21581877826969,-407.9905760554266,0.3553,3,58,10
42,Baseline,0.0,2760,739,1,9,12.181818181818182,0.4578007306513708,-427.64928107048854,0.676,4,48,11
42,Baseline,0.0,2820,760,0,2,14.666666666666666,0.1355926835075998,-411.22742904324724,0.6809,0,47,3
42,Baseline,0.0,2880,767,0,4,42.75,-0.44677428059838364,-405.6483498896962,0.5009,1,51,4
42,Baseline,0.0,2940,781,0,8,29.6,-0.6819616354717566,-406.79532230491,0.6029,2,45,10
42,Baseline,0.0,3000,786,0,13,58.4375,-1.5853133503761414,-474.2731451855204,0.4157,3,49,16
42,Baseline,0.0,3060,796,0,7,3.7058823529411766,-0.31015977746543033,-518.3211345788466,0.7909,5,40,17
42,Baseline,0.0,3120,825,0,2,30.25,-0.08072482709005929,-480.9887779174041,0.6436,0,38,4
42,Baseline,0.0,3180,843,0,7,20.6,-0.4564217841120944,-477.90539039794237,0.7264,1,56,10
42,Baseline,0.0,3240,858,0,8,18.5,-0.5689762917501558,-494.63204132980627,0.7558,2,56,12
42,Baseline,0.0,3300,875,0,2,0.625,0.22645754243069297,-504.43333000266966,0.8923,3,58,16
42,Baseline,0.0,3360,896,1,1,0.5384615384615384,1.350812290092795,-504.0468526913155,0.9144,5,35,13
42,Baseline,0.0,3420,915,1,4,11.375,0.9486314574873553,-469.12647173661435,0.8617,0,50,8
42,Baseline,0.0,3480,932,1,9,31.9,0.19402996402505834,-474.57893936199514,0.7423,1,61,10
42,Baseline,0.0,3540,945,2,11,38.54545454545455,0.9285925042706178,-492.48272744321105,0.7113,3,46,11
42,Mild,0.12,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
42,Mild,0.12,60,6,0,2,21.5,-0.3498561767342858,-8.50107646865878,-0.1363,1,56,2
42,Mild,0.12,120,13,0,5,12.8,-0.42584724198414237,-15.882416380906323,-0.07,3,44,10
42,Mild,0.12,180,23,0,9,56.8,-1.3433638824238585,-59.51535848727556,-0.3515,4,44,10
42,Mild,0.12,240,37,1,1,2.0,1.1886455474292772,-61.188452349395156,0.0303,5,48,3
42,Mild,0.12,300,41,0,4,12.8,-0.2693916398172358,-57.632041219203536,-0.037,1,59,10
42,Mild,0.12,360,63,0,8,3.8181818181818183,-0.5088990643572471,-61.32902225753778,0.0488,2,66,11
42,Mild,0.12,420,78,0,3,2.727272727272727,0.017105716351639155,-77.5309329182689,0.0738,3,47,11
42,Mild,0.12,480,98,0,7,7.8,-0.3685341197666909,-66.30526935095794,0.0636,4,40,10
42,Mild,0.12,540,113,1,2,4.75,1.184576901016615,-51.25804557824058,0.1016,5,49,4
42,Mild,0.12,600,119,0,5,30.0,-0.44183846090317674,-45.288859891169,-0.0597,1,55,5
42,Mild,0.12,660,130,0,7,38.625,-0.7668839563468395,-60.701765427928706,-0.1042,2,41,8
42,Mild,0.12,720,137,0,11,60.92307692307692,-1.4877007531048578,-115.49472711997574,-0.2446,3,35,13
42,Mild,0.12,780,149,0,1,0.2631578947368421,0.1468055528816415,-189.50854327836072,0.174,5,32,19
42,Mild,0.12,840,174,0,2,10.25,0.1138065927363191,-151.11841407837696,0.1369,0,36,8
42,Mild,0.12,900,191,0,7,25.8,-0.5633725917806223,-148.61854449292147,0.0532,1,67,10
42,Mild,0.12,960,203,0,9,25.666666666666668,-0.7579915168782326,-143.0245168672608,0.0683,2,53,9
42,Mild,0.12,1020,213,0,1,0.1111111111111111,0.2871017713425577,-149.78773012994748,0.2504,4,39,9
42,Mild,0.12,1080,224,0,2,4.5,0.15956394782275668,-150.78715842505346,0.2342,5,41,10
42,Mild,0.12,1140,234,0,3,33.8,-0.2878073869148412,-141.025709062301,0.0506,1,61,5
42,Mild,0.12,1200,253,0,1,1.8,0.28710643502916616,-128.0052311359005,0.2863,2,30,5
42,Mild,0.12,1260,265,1,9,22.545454545454547,0.27837435803156996,-122.52488136846802,0.1622,3,46,11
42,Mild,0.12,1320,274,1,2,0.25,1.186647819042003,-147.68829388382235,0.3214,5,37,12
42,Mild,0.12,1380,287,1,2,30.25,0.8714544373842128,-129.95054156282305,0.1368,0,40,4
42,Mild,0.12,1440,303,1,5,20.5,0.6988480004341744,-125.36444333468306,0.2206,1,53,6
42,Mild,0.12,1500,308,1,7,55.666666666666664,0.008823316230243572,-164.66914568839104,-0.0079,3,30,9
42,Mild,0.12,1560,315,0,9,68.27272727272727,-1.4173286641987892,-239.1870720209996,-0.0837,4,41,11
42,Mild,0.12,1620,331,0,2,18.0,0.007841289112045458,-221.10024889643384,0.2703,0,43,6
42,Mild,0.12,1680,342,0,5,6.444444444444445,-0.21098531670949738,-219.0629311594683,0.3603,1,66,9
42,Mild,0.12,1740,359,0,5,6.3,-0.1373375211301286,-206.83272463378583,0.3813,2,34,10
42,Mild,0.12,1800,371,1,8,48.7,0.014011942001448785,-233.24502324942833,0.1128,4,33,10
42,Mild,0.12,1860,386,0,2,3.411764705882353,0.17794949012976297,-254.07166546532724,0.4324,5,42,17
42,Mild,0.12,1920,407,0,3,26.0,-0.19623660570767804,-231.06441124049826,0.3066,1,56,7
42,Mild,0.12,1980,423,0,10,6.333333333333333,-0.6393205119105791,-235.32659427387478,0.4566,2,54,15
42,Mild,0.12,2040,437,0,14,10.333333333333334,-1.0833230822094224,-271.90479919970215,0.4464,3,38,18
42,Mild,0.12,2100,443,0,13,23.61904761904762,-1.2364907113561936,-366.94240740597235,0.3649,5,43,21
42,Mild,0.12,2160,473,1,2,8.333333333333334,1.1580408975324639,-333.1810444270539,0.5022,0,48,15
42,Mild,0.12,2220,498,1,6,13.636363636363637,0.670762777703987,-316.41609978512236,0.4964,1,54,11
42,Mild,0.12,2280,506,0,6,72.85714285714286,-1.071109742829303,-353.6908136820581,0.111,2,45,7
42,Mild,0.12,2340,515,0,8,93.1,-1.540084845078975,-422.12650391350263,-0.0134,4,35,10
42,Mild,0.12,2400,530,0,2,4.428571428571429,0.21254196029724534,-426.06720243465287,0.5955,0,50,21
42,Mild,0.12,2460,552,0,6,14.5,-0.34478675740193765,-414.9521551507482,0.5543,1,49,12
42,Mild,0.12,2520,570,0,9,52.54545454545455,-1.101543787424017,-440.3539910495346,0.3219,3,42,11
42,Mild,0.12,2580,583,0,15,78.70588235294117,-2.038705365417951,-523.6595532710141,0.1628,4,35,17
42,Mild,0.12,2640,605,1,2,6.666666666666667,1.2077318523079563,-550.5342521544488,0.669,0,41,6
42,Mild,0.12,2700,618,1,2,8.0,1.1381693173602638,-535.7149650257206,0.6754,1,49,5
42,Mild,0.12,2760,625,0,11,40.72727272727273,-1.111853609592306,-553.944112932094,0.4655,3,40,11
42,Mild,0.12,2820,630,1,15,78.53333333333333,-1.034962739386006,-636.9244619253176,0.2194,4,34,15
42,Mild,0.12,2880,651,1,2,2.4375,1.2488962060422952,-646.8484468386265,0.7514,0,46,16
42,Mild,0.12,2940,671,0,4,3.9,0.000796507430356197,-619.9765410999379,0.7653,1,45,10
42,Mild,0.12,3000,689,1,9,37.76923076923077,0.10404936236423862,-635.7201507995035,0.5607,2,44,13
42,Mild,0.12,3060,699,0,14,78.1875,-1.9216089893332517,-717.0035921313478,0.303,4,34,16
42,Mild,0.12,3120,717,1,2,1.8125,1.260574604347886,-751.6526318715316,0.8334,0,33,16
42,Mild,0.12,3180,740,1,7,12.583333333333334,0.6329126003848551,-727.6792070929226,0.7888,1,64,12
42,Mild,0.12,3240,760,0,12,15.333333333333334,-0.8835793537148304,-730.8317528356004,0.794,2,58,15
42,Mild,0.12,3300,777,0,10,22.46153846153846,-0.7627892020078275,-747.8270756376218,0.7665,4,30,13
42,Mild,0.12,3360,788,0,0,0.0,0.48998825904852256,-760.3046338769198,0.9292,5,38,11
42,Mild,0.12,3420,802,0,1,2.0,0.3326090232937271,-731.8722145526425,0.9324,1,53,6
42,Mild,0.12,3480,816,0,6,28.5,-0.4524913210345945,-722.4092942823695,0.7723,2,42,8
42,Mild,0.12,3540,821,0,10,54.666666666666664,-1.2131828688239767,-765.9696859204298,0.6037,4,39,12
42,Moderate,0.28,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
42,Moderate,0.28,60,8,0,3,4.142857142857143,-0.18593630018082283,-3.329645508407867,-0.0163,1,53,7
42,Moderate,0.28,120,18,0,7,38.7,-0.8187667256962874,-26.448500785374293,-0.2326,3,47,10
42,Moderate,0.28,180,27,0,8,12.444444444444445,-0.6351152606519891,-68.07821686961579,-0.0448,4,63,9
42,Moderate,0.28,240,33,1,2,4.333333333333333,1.1079214371066115,-71.86293829324595,0.0177,5,47,15
42,Moderate,0.28,300,50,0,2,30.833333333333332,-0.16326210753932674,-53.96345467887797,-0.1349,0,56,6
42,Moderate,0.28,360,64,0,4,8.083333333333334,-0.07913482254627058,-47.34667124776302,0.0365,1,47,12
42,Moderate,0.28,420,79,0,10,36.733333333333334,-0.9869718413692652,-68.99415210129328,-0.1333,3,48,15
42,Moderate,0.28,480,86,0,12,7.0588235294117645,-0.8849411788692598,-128.46976500721138,0.0744,4,41,17
42,Moderate,0.28,540,105,2,2,5.3076923076923075,2.216305564140041,-127.24349931911868,0.1129,5,59,13
42,Moderate,0.28,600,118,0,2,11.0,0.17378435603690873,-101.77160729542321,0.0933,0,48,7
42,Moderate,0.28,660,136,0,4,28.0,-0.21140762882761666,-84.75624679693868,0.0054,1,62,5
42,Moderate,0.28,720,144,0,3,15.0,0.028136321561574362,-65.46099368749388,0.1034,3,35,7
42,Moderate,0.28,780,156,0,9,49.9,-1.0109042458053334,-82.74860998653735,-0.1123,5,36,10
42,Moderate,0.28,840,167,0,2,33.666666666666664,-0.0957015390009136,-63.59144999278163,0.0114,0,50,3
42,Moderate,0.28,900,176,0,5,9.11111111111111,-0.13320032707129903,-55.58995479653769,0.1878,1,50,9
42,Moderate,0.28,960,185,0,13,44.857142857142854,-1.3626012021139213,-90.17236718929902,-0.0377,3,51,14
42,Moderate,0.28,1020,199,0,11,8.470588235294118,-0.731264143541925,-135.89297192810994,0.2246,4,50,17
42,Moderate,0.28,1080,216,1,2,4.833333333333333,1.2484965790062048,-125.8869663133762,0.2729,5,54,12
42,Moderate,0.28,1140,230,1,2,25.428571428571427,0.989252816666942,-107.0301496799183,0.1553,0,42,7
42,Moderate,0.28,1200,245,0,8,24.727272727272727,-0.5857254955866403,-108.09826212587802,0.1812,2,31,11
42,Moderate,0.28,1260,250,0,11,59.214285714285715,-1.3741973044723095,-164.1821107647303,-0.0417,4,44,14
42,Moderate,0.28,1320,262,0,1,1.75,0.3682443148495076,-195.07535471390133,0.3584,5,31,16
42,Moderate,0.28,1380,276,0,5,21.5,-0.24779804142958434,-170.9660626985555,0.2465,1,52,8
42,Moderate,0.28,1440,292,1,8,33.55555555555556,0.30685222237060905,-166.42182198144573,0.1887,2,34,9
42,Moderate,0.28,1500,299,1,9,63.92307692307692,-0.2341186806097067,-221.2944098150967,-0.0038,4,57,13
42,Moderate,0.28,1560,312,0,2,1.9230769230769231,0.2383228566258137,-258.5609641100075,0.4279,5,43,13
42,Moderate,0.28,1620,326,0,2,18.125,0.08032476886801576,-233.21565447129709,0.3396,0,40,8
42,Moderate,0.28,1680,343,0,9,16.692307692307693,-0.5815134591783611,-225.39607845447125,0.3732,1,54,13
42,Moderate,0.28,1740,349,1,14,65.4,-0.7196924261373084,-294.9864638444698,0.0569,3,36,15
42,Moderate,0.28,1800,352,0,12,101.26666666666667,-2.0736507093663805,-419.9828022770354,-0.1779,5,45,15
42,Moderate,0.28,1860,373,1,2,9.909090909090908,1.1877311255762932,-396.01993011101246,0.4608,0,46,11
42,Moderate,0.28,1920,390,0,4,6.384615384615385,0.010545192586141727,-375.85301601911686,0.5083,1,60,13
42,Moderate,0.28,1980,399,0,8,19.5,-0.5097109849925914,-374.62014933878737,0.4336,3,51,10
42,Moderate,0.28,2040,406,1,5,1.8,0.9013800889714322,-405.51256564714595,0.5614,4,35,10
42,Moderate,0.28,2100,418,0,2,6.0,0.2315900808061211,-400.68745210160034,0.5504,0,32,7
42,Moderate,0.28,2160,428,0,4,12.6,-0.0626333757773278,-385.3836845635952,0.5205,1,58,5
42,Moderate,0.28,2220,436,0,5,18.75,-0.22172437313610993,-380.54503768524313,0.4908,2,47,8
42,Moderate,0.28,2280,442,0,9,52.90909090909091,-1.0740682454347226,-413.5766176203182,0.2716,4,44,11
42,Moderate,0.28,2340,450,0,1,2.1666666666666665,0.365568098822715,-419.02814577244374,0.6211,0,35,12
42,Moderate,0.28,2400,468,1,2,6.0,1.2058353088748521,-387.98176631344063,0.621,1,49,5
42,Moderate,0.28,2460,472,0,9,33.4,-0.8216794954310651,-397.3696227050757,0.444,3,34,10
42,Moderate,0.28,2520,475,0,8,36.15384615384615,-0.884120704520948,-465.1467000334552,0.4299,4,44,13
42,Moderate,0.28,2580,490,1,2,12.3,1.1321815171768121,-442.0050679741777,0.6101,0,41,10
42,Moderate,0.28,2640,499,0,3,6.666666666666667,0.024370300550208335,-442.59833998226173,0.6604,1,50,12
42,Moderate,0.28,2700,516,1,9,31.357142857142858,0.17595889766732153,-449.6483596776134,0.5198,3,44,14
42,Moderate,0.28,2760,521,0,13,77.71428571428571,-1.809574533866421,-522.4874498760411,0.2178,4,31,14
42,Moderate,0.28,2820,534,1,2,6.4,1.207251135207925,-542.7731679268454,0.7116,0,40,10
42,Moderate,0.28,2880,548,1,3,6.0,1.0603622439103746,-526.4703442359651,0.734,1,47,6
42,Moderate,0.28,2940,562,0,4,27.375,-0.2648694565241954,-518.7107253621392,0.6113,3,34,8
42,Moderate,0.28,3000,569,0,9,55.75,-1.128441300171478,-559.2750569673815,0.432,4,40,12
42,Moderate,0.28,3060,579,0,2,9.181818181818182,0.16764502002100523,-548.9223472926351,0.7566,0,40,11
42,Moderate,0.28,3120,592,0,2,2.5,0.20290368946553536,-534.556785212694,0.8195,1,40,10
42,Moderate,0.28,3180,604,0,11,28.3125,-0.9730373213826001,-549.2810176446175,0.6644,3,38,16
42,Moderate,0.28,3240,609,1,17,74.61111111111111,-1.1734583187954906,-643.1928381360251,0.3628,4,32,18
42,Moderate,0.28,3300,625,0,2,6.153846153846154,0.20757103044281178,-650.1329084290263,0.8417,0,44,13
42,Moderate,0.28,3360,644,0,5,19.5,-0.2547624977846738,-635.9556194824501,0.7796,1,50,8
42,Moderate,0.28,3420,651,0,9,45.46153846153846,-1.015045080970955,-672.3551687771552,0.6164,3,48,13
42,Moderate,0.28,3480,663,0,10,10.125,-0.6450073549394166,-708.8382133997812,0.8689,4,51,16
42,Moderate,0.28,3540,676,0,2,4.111111111111111,0.23620357721737328,-700.24300330338,0.9274,5,45,18
42,Severe,0.55,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
42,Severe,0.55,60,1,0,2,2.8,-0.188147059087873,-5.299906204951152,-0.0152,2,27,5
42,Severe,0.55,120,2,0,1,2.3,-0.08595791432436209,-22.61478400463146,-0.0084,3,65,10
42,Severe,0.55,180,7,0,1,0.2,0.11605654418227618,-18.740201253010742,0.0229,4,64,10
42,Severe,0.55,240,8,0,2,8.23076923076923,-0.08199889082214831,-17.343803741781603,-0.0272,5,43,13
42,Severe,0.55,300,10,0,2,17.46153846153846,-0.2143588112503128,-25.346879704263745,-0.0818,1,43,13
42,Severe,0.55,360,13,0,4,3.8095238095238093,-0.23464380772350327,-25.67794439035044,0.0196,2,62,21
42,Severe,0.55,420,24,1,3,3.6666666666666665,0.9875282204838455,-24.635879801690955,0.0586,3,50,15
42,Severe,0.55,480,29,0,4,6.428571428571429,-0.0932091197873095,-19.470734627940622,0.0575,4,34,14
42,Severe,0.55,540,35,0,2,2.8333333333333335,0.1738990633380565,0.4406858028307716,0.1022,0,49,12
42,Severe,0.55,600,35,0,1,2.0,0.2317289805739749,6.872108357767269,0.1078,1,53,16
42,Severe,0.55,660,41,0,5,11.0,-0.24871714718598337,15.936165168289895,0.0685,3,31,17
42,Severe,0.55,720,47,1,6,25.8,0.46566286970811915,-1.095549425686127,-0.0094,4,55,20
42,Severe,0.55,780,55,0,1,1.7916666666666667,0.321837038906887,24.362802627592615,0.1784,0,52,24
42,Severe,0.55,840,59,0,5,5.269230769230769,-0.12670058600683054,28.606246869116116,0.169,1,55,26
42,Severe,0.55,900,63,0,7,21.25,-0.5342082128427479,11.831958077331166,0.0763,2,35,24
42,Severe,0.55,960,64,0,15,50.21739130434783,-1.7187208604539692,-51.84080124187585,-0.1133,4,34,23
42,Severe,0.55,1020,69,0,0,0.0,0.416308068741171,-73.77576849437459,0.2388,0,39,20
42,Severe,0.55,1080,77,0,7,10.625,-0.3808828383850302,-61.389954219698794,0.1956,1,53,16
42,Severe,0.55,1140,81,0,8,29.285714285714285,-0.7397860537838916,-92.0644355505105,0.085,3,29,21
42,Severe,0.55,1200,84,0,10,62.63157894736842,-1.3702308277587258,-155.7085408465906,-0.1269,4,38,19
42,Severe,0.55,1260,92,0,0,0.0,0.4472592874312247,-150.08044885320507,0.3183,0,40,15
42,Severe,0.55,1320,95,0,3,6.1875,0.07873758065694852,-131.04436032643872,0.2875,1,36,16
42,Severe,0.55,1380,95,0,10,28.952380952380953,-0.9299977667810753,-167.21916306515172,0.1357,3,28,21
42,Severe,0.55,1440,100,0,0,0.0,0.33823566575877845,-209.05791200984314,0.346,5,30,19
42,Severe,0.55,1500,103,0,8,3.3043478260869565,-0.40838367730769726,-193.26117695012726,0.3344,1,28,23
42,Severe,0.55,1560,113,0,9,22.583333333333332,-0.7379738372672543,-214.51808605419674,0.2404,3,53,24
42,Severe,0.55,1620,120,0,9,9.590909090909092,-0.5495365521235179,-231.8161163525285,0.3513,4,34,22
42,Severe,0.55,1680,129,0,2,3.5,0.2321575027350015,-213.3078217672988,0.423,0,44,20
42,Severe,0.55,1740,132,0,4,4.92,0.009699549279474584,-205.09767836330624,0.4239,1,54,25
42,Severe,0.55,1800,139,0,6,18.5,-0.35382526767230377,-210.95532571235682,0.3576,3,25,24
42,Severe,0.55,1860,148,0,0,0.0,0.40294459488290263,-227.20889681743373,0.5121,5,34,19
42,Severe,0.55,1920,155,0,2,5.375,0.23615913188335208,-201.41696279889047,0.5005,0,40,16
42,Severe,0.55,1980,157,0,8,15.666666666666666,-0.5006435252605577,-217.8776995402119,0.4388,2,45,24
42,Severe,0.55,2040,164,0,11,45.0,-1.168353208072941,-260.0594141152631,0.2675,3,27,21
42,Severe,0.55,2100,169,0,0,0.0,0.45213548732775233,-295.0281168618287,0.5848,5,35,19
42,Severe,0.55,2160,175,0,5,6.764705882352941,-0.07042316528778636,-271.60003230086164,0.5604,1,53,17
42,Severe,0.55,2220,177,0,8,32.733333333333334,-0.709280347145413,-296.1915157878294,0.3942,2,33,15
42,Severe,0.55,2280,180,0,9,48.95,-1.0386912991511463,-343.3139184743872,0.2965,4,28,20
42,Severe,0.55,2340,183,0,1,1.5789473684210527,0.3499502827475126,-377.65579770416883,0.6227,0,26,19
42,Severe,0.55,2400,191,0,3,5.117647058823529,0.1311726297754663,-357.8465702573539,0.6268,1,49,17
42,Severe,0.55,2460,198,0,7,17.0,-0.4109463591037151,-349.31412579433487,0.5718,4,30,17
42,Severe,0.55,2520,202,0,1,1.875,0.36460137334580117,-354.259942192521,0.6865,5,33,16
42,Severe,0.55,2580,206,0,1,0.8823529411764706,0.3742048067794105,-332.2491533021119,0.7069,1,50,17
42,Severe,0.55,2640,213,0,7,17.923076923076923,-0.4136625098572807,-321.9249127013949,0.6175,3,28,13
42,Severe,0.55,2700,215,0,8,52.69230769230769,-0.9771007114512196,-362.12972289506195,0.3927,5,30,13
42,Severe,0.55,2760,222,0,2,4.888888888888889,0.24112578936496595,-338.71822586619464,0.7356,1,45,9
42,Severe,0.55,2820,226,0,1,3.2,0.36149208847377323,-314.41221181629544,0.7607,2,26,10
42,Severe,0.55,2880,232,0,2,24.4,0.00593859174406236,-295.4474371962188,0.6401,4,29,5
42,Severe,0.55,2940,235,0,2,8.75,0.19346172252131788,-285.72372054559463,0.7548,0,39,8
42,Severe,0.55,3000,237,0,1,1.1818181818181819,0.3624379506620706,-270.5689006578594,0.8122,1,42,11
42,Severe,0.55,3060,244,0,1,7.3,0.3026776301718763,-243.5809252759189,0.7956,3,33,10
42,Severe,0.55,3120,248,1,1,0.23076923076923078,1.3591181363708138,-233.94304336503754,0.8566,5,31,13
42,Severe,0.55,3180,252,0,3,10.416666666666666,0.0650731435906689,-216.51161489478903,0.8025,1,51,12
42,Severe,0.55,3240,256,0,3,9.071428571428571,0.08193096257883242,-201.8897929103169,0.8253,2,29,14
42,Severe,0.55,3300,259,0,5,21.066666666666666,-0.2854040003975758,-200.90445278618802,0.7557,4,27,15
42,Severe,0.55,3360,266,0,1,3.75,0.3457830312166623,-188.03212552690186,0.8954,0,38,12
42,Severe,0.55,3420,270,0,1,1.3,0.35159581065662077,-170.92623867478844,0.9256,1,44,10
42,Severe,0.55,3480,274,0,1,8.11111111111111,0.2885065552342832,-147.87896296994998,0.894,3,30,9
42,Severe,0.55,3540,277,0,1,14.777777777777779,0.19784805023641946,-129.95627733554053,0.86,5,27,9
84,Baseline,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
84,Baseline,0.0,60,8,0,5,20.6,-0.6165440685803281,-11.027276414111727,-0.1289,1,61,5
84,Baseline,0.0,120,24,1,5,17.5,0.6114153394045154,-16.18479928456133,-0.0912,2,53,8
84,Baseline,0.0,180,34,1,2,4.555555555555555,1.062270949452695,-29.76362093168058,0.0056,3,53,9
84,Baseline,0.0,240,50,0,1,2.4,0.24069990900000782,-13.503329753056981,0.037,4,64,5
84,Baseline,0.0,300,56,0,3,19.5,-0.21259613601033756,-8.922401775358521,-0.0707,5,70,6
84,Baseline,0.0,360,74,0,3,12.833333333333334,-0.062036124257532965,7.429038238481785,-0.0072,0,71,6
84,Baseline,0.0,420,86,0,9,25.363636363636363,-0.8215158879138353,-1.2143555897962706,-0.078,1,41,11
84,Baseline,0.0,480,96,0,15,62.5,-1.924888244245062,-75.36270195685812,-0.315,3,69,16
84,Baseline,0.0,540,109,2,2,2.823529411764706,2.0302468245917673,-163.92466269839596,0.0966,3,69,17
84,Baseline,0.0,600,130,0,3,4.25,0.025902370041302303,-160.37103149145707,0.1094,5,73,8
84,Baseline,0.0,660,144,1,3,4.428571428571429,1.0181600336805692,-146.96613408363314,0.123,5,73,7
84,Baseline,0.0,720,158,0,5,7.444444444444445,-0.1661961833818576,-120.80373371999208,0.1177,0,70,9
84,Baseline,0.0,780,171,0,12,37.4,-1.249858870339036,-151.95018627956588,-0.0682,1,49,15
84,Baseline,0.0,840,182,0,18,82.0,-2.4354319130952877,-253.8739845337644,-0.3539,3,52,18
84,Baseline,0.0,900,191,0,14,4.535714285714286,-1.212297516389062,-385.12071616081084,0.1721,4,75,28
84,Baseline,0.0,960,216,1,2,1.0909090909090908,1.1803920860456283,-423.3166409959652,0.2215,4,75,22
84,Baseline,0.0,1020,240,0,3,24.833333333333332,-0.21482513733618402,-400.36439493086897,0.0887,5,70,6
84,Baseline,0.0,1080,262,1,2,27.666666666666668,0.9441313016778912,-370.4200048089363,0.0931,0,73,3
84,Baseline,0.0,1140,276,1,7,13.090909090909092,0.6000433873942286,-353.169022341483,0.2051,1,55,11
84,Baseline,0.0,1200,294,0,11,57.38461538461539,-1.3569353917522835,-394.9072702088153,-0.0711,2,58,13
84,Baseline,0.0,1260,315,0,12,21.625,-0.9877882488221166,-423.0136234830936,0.1895,3,62,16
84,Baseline,0.0,1320,338,0,5,19.857142857142858,-0.251699259031752,-405.4357322333668,0.2257,4,59,7
84,Baseline,0.0,1380,353,0,2,34.666666666666664,-0.11629529713374892,-382.0922937142401,0.1428,5,73,3
84,Baseline,0.0,1440,371,1,2,9.4,1.1807996416134274,-362.55444976266665,0.3303,0,66,5
84,Baseline,0.0,1500,385,0,6,17.545454545454547,-0.3271911688151857,-357.5058110606868,0.2909,1,36,11
84,Baseline,0.0,1560,400,0,9,56.083333333333336,-1.1420174899215134,-393.1687852902949,0.0498,2,45,12
84,Baseline,0.0,1620,406,0,12,90.93333333333334,-1.9267318949971655,-488.99129906395547,-0.1761,4,62,15
84,Baseline,0.0,1680,429,2,2,4.928571428571429,2.217899907619456,-525.4696570630049,0.4216,5,71,14
84,Baseline,0.0,1740,456,0,4,1.0714285714285714,0.042389288501595845,-495.1310155173566,0.4759,0,73,14
84,Baseline,0.0,1800,480,1,2,2.75,1.243183570523972,-459.063707402292,0.4901,0,73,8
84,Baseline,0.0,1860,495,0,9,35.5,-0.8386382535421453,-463.6625017441918,0.2877,2,40,10
84,Baseline,0.0,1920,504,0,9,98.44444444444444,-1.6375388653316234,-526.4037077931907,-0.1224,3,57,9
84,Baseline,0.0,1980,521,0,10,17.25,-0.693955382972363,-552.0143439594425,0.4369,4,60,12
84,Baseline,0.0,2040,543,0,2,11.0,0.1809623510345233,-527.908235555052,0.5019,5,71,4
84,Baseline,0.0,2100,558,0,1,1.2,0.3841442380906984,-503.3617535958526,0.5831,0,68,5
84,Baseline,0.0,2160,568,0,10,26.4,-0.8081319108152882,-499.60722154356245,0.4257,1,36,10
84,Baseline,0.0,2220,576,0,13,63.214285714285715,-1.6100361047033889,-559.2461345129341,0.1887,2,38,14
84,Baseline,0.0,2280,585,1,0,0.0,1.2301922122291737,-651.4712001711237,0.6197,3,59,12
84,Baseline,0.0,2340,601,0,2,2.1538461538461537,0.23046598363870327,-642.3071522843966,0.6223,4,59,13
84,Baseline,0.0,2400,616,0,2,7.0,0.11711477722119801,-627.4631257664538,0.6059,0,66,4
84,Baseline,0.0,2460,629,0,2,3.875,0.1952428602722623,-607.3836178195112,0.6405,0,66,8
84,Baseline,0.0,2520,650,0,8,28.09090909090909,-0.6633207182052976,-599.9869081379317,0.5013,1,59,11
84,Baseline,0.0,2580,666,0,12,35.92857142857143,-1.1506177691171646,-622.4966488137634,0.466,3,56,14
84,Baseline,0.0,2640,684,1,11,6.6923076923076925,0.2832648121872334,-659.2515087440212,0.68,4,60,13
84,Baseline,0.0,2700,703,0,2,16.4,0.10288187507726493,-661.1452931673412,0.6354,5,60,5
84,Baseline,0.0,2760,712,0,2,9.0,0.14829208067375887,-656.1424392560517,0.6942,0,75,3
84,Baseline,0.0,2820,728,1,3,6.333333333333333,1.0977066531338302,-632.2767886805678,0.729,1,41,6
84,Baseline,0.0,2880,738,0,11,28.923076923076923,-0.9734825146820496,-643.0633894372135,0.589,2,59,13
84,Baseline,0.0,2940,749,0,11,12.75,-0.7709694971661183,-683.7320657398303,0.7084,3,49,12
84,Baseline,0.0,3000,762,0,10,20.454545454545453,-0.7497761229304974,-706.0026492226161,0.6708,4,62,11
84,Baseline,0.0,3060,779,0,2,29.0,-0.06736598186714432,-688.978275326673,0.6319,5,66,3
84,Baseline,0.0,3120,795,0,2,6.571428571428571,0.2076989044060189,-668.4389559649434,0.7984,0,70,7
84,Baseline,0.0,3180,815,0,10,18.09090909090909,-0.7227356378586669,-653.2219155276281,0.7427,1,44,11
84,Baseline,0.0,3240,834,0,11,69.18181818181819,-1.4708813685761852,-692.7778707991413,0.4223,2,44,11
84,Baseline,0.0,3300,840,0,10,57.93333333333333,-1.393335258061698,-793.9481681535993,0.5036,3,48,15
84,Baseline,0.0,3360,856,1,2,1.7058823529411764,1.2263946095789056,-819.4247282186979,0.8954,5,59,17
84,Baseline,0.0,3420,881,0,2,3.3,0.2368596198442833,-787.5107197732437,0.9113,0,66,10
